city_name,city_id,locode,country_code,region_name,attribute_type,attribute_value,attribute_units,datasource,datasource_date,attribute_category,dataset_id,release_id
Panquehue,66jtkq062r5knthytdbs,CL PQH,CL,Valparaíso,population,7266.0,persons,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Panquehue,66jtkq062r5knthytdbs,CL PQH,CL,Valparaíso,renter_share,11.59,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,disability_prevalence,11.93,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,electricity_access_rate,99.5,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,employment_agriculture_forestry,9.07,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,employment_construction,8.9,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,employment_electricity_gas,1.12,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,employment_in_transport_and_logistics,7.1,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,employment_manufacturing,6.77,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,employment_mining,3.0,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,employment_water_waste,1.13,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,fixed_internet_household_share,59.33,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,home_ownership,67.53,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,indigenous_identification_rate,4.31,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,literacy_rate,96.16,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,mean_years_schooling,10.31,years,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,population,55481.0,persons,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Limache,66jk44bg75jknnfmwd0s,CL LIM,CL,Valparaíso,renter_share,17.95,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,disability_prevalence,10.15,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,electricity_access_rate,99.83,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,employment_agriculture_forestry,0.85,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,employment_construction,8.82,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,employment_electricity_gas,1.31,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,employment_in_transport_and_logistics,8.15,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,employment_manufacturing,7.14,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,employment_mining,3.17,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,employment_water_waste,0.82,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,fixed_internet_household_share,78.64,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,home_ownership,67.95,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,indigenous_identification_rate,5.27,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,literacy_rate,96.97,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,mean_years_schooling,11.04,years,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,population,139075.0,persons,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Villa Alemana,66j7bu4zy385x1webxtk,CL VIA,CL,Valparaíso,renter_share,21.85,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,disability_prevalence,12.84,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,electricity_access_rate,99.56,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,employment_agriculture_forestry,32.71,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,employment_construction,8.1,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,employment_electricity_gas,0.44,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,employment_in_transport_and_logistics,4.24,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,employment_manufacturing,7.16,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,employment_mining,1.16,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,employment_water_waste,0.93,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,fixed_internet_household_share,27.74,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,home_ownership,66.97,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,indigenous_identification_rate,6.07,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,literacy_rate,93.76,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,mean_years_schooling,8.92,years,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,population,27510.0,persons,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Las Cabras,63vm8u3pf9k1rjykh452,CL LCB,CL,Libertador General Bernardo O'Higgins,renter_share,15.74,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,disability_prevalence,14.79,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,electricity_access_rate,99.69,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,employment_agriculture_forestry,29.43,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,employment_construction,4.65,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,employment_electricity_gas,0.62,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,employment_in_transport_and_logistics,4.3,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,employment_manufacturing,11.75,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,employment_mining,1.02,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,employment_water_waste,0.79,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,fixed_internet_household_share,57.24,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,home_ownership,69.94,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,indigenous_identification_rate,4.98,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,literacy_rate,93.44,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,mean_years_schooling,9.14,years,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,population,14076.0,persons,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peumo,63vkeq9f7whm1x0gnx32,CL PEU,CL,Libertador General Bernardo O'Higgins,renter_share,12.89,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,disability_prevalence,12.86,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,electricity_access_rate,99.67,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,employment_agriculture_forestry,43.06,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,employment_construction,5.73,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,employment_electricity_gas,0.79,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,employment_in_transport_and_logistics,3.87,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,employment_manufacturing,4.29,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,employment_mining,1.09,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,employment_water_waste,1.0,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,fixed_internet_household_share,27.18,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,home_ownership,75.97,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,indigenous_identification_rate,1.9,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,literacy_rate,92.84,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,mean_years_schooling,8.73,years,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,population,15560.0,persons,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Chépica,63v604m67chvd35zctzn,CL CHE,CL,Libertador General Bernardo O'Higgins,renter_share,9.67,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,disability_prevalence,15.56,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,electricity_access_rate,99.59,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,employment_agriculture_forestry,27.84,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,employment_construction,9.09,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,employment_electricity_gas,1.16,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,employment_in_transport_and_logistics,3.5,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,employment_manufacturing,13.34,percent,cl-ine-censo,"2,024",very high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,employment_mining,0.7,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,employment_water_waste,0.83,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,fixed_internet_household_share,38.88,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,home_ownership,72.84,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,indigenous_identification_rate,3.67,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,literacy_rate,92.96,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,mean_years_schooling,9.2,years,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,population,12492.0,persons,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Peralillo,63v5vj9sy51mk0745d2m,CL PER,CL,Libertador General Bernardo O'Higgins,renter_share,14.05,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,disability_prevalence,12.9,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,electricity_access_rate,99.66,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,employment_agriculture_forestry,19.06,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,employment_construction,6.94,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,employment_electricity_gas,1.25,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,employment_in_transport_and_logistics,5.0,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,employment_manufacturing,7.38,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,employment_mining,0.87,percent,cl-ine-censo,"2,024",low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,employment_water_waste,0.64,percent,cl-ine-censo,"2,024",very low,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,fixed_internet_household_share,47.53,percent,cl-ine-censo,"2,024",high,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
Santa Cruz,63v4zjqtyp5f90u77j0x,CL SCZ,CL,Libertador General Bernardo O'Higgins,home_ownership,67.34,percent,cl-ine-censo,"2,024",medium,03592731-7450-80c7-f709-5762c08d154c,1344fd18-f8ee-c926-cf35-cc92eeb067ba
